"utterance","identifier","path","pred","num_tolerance","support","isbest","iscorrect","isnovel"
1630,"aʒystjɔ̃",,,,,,,
1631,"alaʁmjɔ̃",,,,,,,
1632,"alɛʁtjɔ̃",,,,,,,
1633,"aliɲɔ̃",,,,,,,
1634,"alimɑ̃tjɔ̃",,,,,,,
1635,"alEʒjɔ̃","#aʒ:aʒi:ʒis:is#","aʒis",0,0.6508310574722503,true,false,false
1636,"aljɔ̃",,,,,,,
1637,"aljɔ̃","#ag:agO:gOn:Oni:niz:iz#","agOniz",0,0.66295010119638,true,false,false
1637,"aljɔ̃","#af:afl:flœ:lœʁ:œʁ#","aflœʁ",0,0.48477919121408825,false,false,false
1638,"alɔ̃ʒjɔ̃","#al:alɛ:lɛt:ɛt#","alɛt",0,0.37770170363720995,true,false,false
1639,"alymjɔ̃",,,,,,,
1640,"altEʁjɔ̃","#ab:abʒ:bʒy:ʒyʁ:yʁ#","abʒyʁ",0,0.6508009268979016,true,false,false
1641,"altɛʁnjɔ̃",,,,,,,
1642,"amasjɔ̃","#ag:agʁ:gʁE:ʁEm:Emɑ:mɑ̃:ɑ̃t:̃t#","agʁEmɑ̃t",0,0.7233131620986053,true,false,false
1642,"amasjɔ̃","#ag:agʁ:gʁE:ʁEm:Emɑ:mɑ̃:ɑ̃t:̃tə:təʁ:əʁE:ʁE#","agʁEmɑ̃təʁE",0,0.6432965838492346,false,false,false
1643,"ɑ̃bisjOnjɔ̃","#ag:agʁ:gʁE:ʁEs:EsE:sE#","agʁEsE",0,0.7716435671281383,true,true,false
1643,"ɑ̃bisjOnjɔ̃","#ag:agʁ:gʁɛ:ʁɛs:ɛs#","agʁɛs",0,0.6949602894943964,false,false,false
1644,"abEsje",,,,,,,
1645,"abɑ̃dOnje","#ag:agE:gEʁ:Eʁi:ʁis:is#","agEʁis",0,0.7672463545012229,true,false,false
1646,"abatje","#ag:agi:giʃ:iʃE:ʃE#","agiʃE",0,0.6105734808747563,true,true,false
1646,"abatje","#ag:agi:giʃ:iʃ#","agiʃ",0,0.485546180222587,false,false,false
1646,"abatje","#ak:aks:ksE:sEs:Esw:swa:waʁ:aʁi:ʁiz:iz#","aksEswaʁiz",0,0.3803158871487697,false,false,false
1647,"abOʁje","#aa:aan:anE:nE#","aanE",0,0.6692993443654229,true,true,false
1647,"abOʁje","#ag:agO:gOn:Oni:ni#","agOni",0,0.2714522488872315,false,false,false
1648,"abimje","#al:alp:lpa:pag:ag#","alpag",0,0.5290322981995732,true,false,false
1648,"abimje","#al:alɛ:lɛʁ:ɛʁt:ʁt#","alɛʁt",0,0.3331830402879178,false,false,false
1649,"abɔ̃dje","#Ed:EdE:dE#","EdE",0,0.7428554557965229,true,true,false
1649,"abɔ̃dje","#ɛd:ɛd#","ɛd",0,0.6656719646271166,false,false,false
1650,"abOnje",,,,,,,
1651,"abɔʁdje","#Eg:Egɥ:gɥi:ɥij:ijE:jE#","EgɥijE",0,0.6950712096099474,true,true,false
1651,"abɔʁdje","#ab:aby:byz:yz#","abyz",0,0.20929775991362654,false,false,false
1652,"abutisje",,,,,,,
1653,"abʁØvje","#af:afy:fyt:yt#","afyt",0,0.665314514878817,true,false,false
1654,"abʁitje",,,,,,,
1655,"abʁOʒje","#aʒ:aʒw:ʒwɛ:wɛ̃:ɛ̃t:̃t#","aʒwɛ̃t",0,0.3218431019366489,true,false,false
1655,"abʁOʒje","#al:aly:lyn:yni:ni#","alyni",0,0.22532732612771608,false,false,false
1656,"apsɑ̃tje","#Em:EmE:mE#","EmE",0,0.7492503874526691,true,true,false
1656,"apsɑ̃tje","#ɛm:ɛm#","ɛm",0,0.6637350878577483,false,false,false
1657,"apsɔʁbje","#aʒ:aʒu:ʒuʁ:uʁn:ʁnE:nE#","aʒuʁnE",0,0.5309431800928871,true,true,false
1657,"apsɔʁbje","#aʒ:aʒu:ʒuʁ:uʁn:ʁn#","aʒuʁn",0,0.46183914095553985,false,false,false
1657,"apsɔʁbje","#ab:abu:but:uti:tis:is#","abutis",0,0.2619491494560934,false,false,false
1658,"apstənje","#aʒ:aʒu:ʒut:ut#","aʒut",0,0.7183463668313192,true,false,false
1659,"abyzje",,,,,,,
1660,"aksEdje",,,,,,,
1661,"aksElEʁje",,,,,,,
1662,"aksɑ̃tyje","#al:alɛ:lɛʁ:ɛʁt:ʁtE:tE#","alɛʁtE",0,0.7042363574155128,true,true,false
1662,"aksɑ̃tyje","#al:alɛ:lɛʁ:ɛʁt:ʁt#","alɛʁt",0,0.6523263484004487,false,false,false
1662,"aksɑ̃tyje","#al:alɛ:lɛʁ:ɛʁt:ʁtə:təʁ:əʁE:ʁE#","alɛʁtəʁE",0,0.5837156246841384,false,false,false
1662,"aksɑ̃tyje","#aʃ:aʃɔ:ʃɔp:ɔp#","aʃɔp",0,0.4885497227915487,false,false,false
1663,"aksɛptje","#al:alj:ljE:jEn:EnE:nE#","aljEnE",0,0.8629874729700392,true,true,false
1664,"akOmOdje",,,,,,,
1665,"akɔ̃paɲe","#al:ali:lim:imɑ:mɑ̃:ɑ̃t:̃t#","alimɑ̃t",0,0.7680618906564776,true,false,false
1666,"akɔ̃plisje","#ak:aku:kuʃ:uʃ#","akuʃ",0,0.6586653957908775,true,false,false
1666,"akɔ̃plisje","#al:alɛ:lɛt:ɛt#","alɛt",0,0.6291196642659127,false,false,false
1666,"akɔ̃plisje","#al:alE:lEt:EtE:tE#","alEtE",0,0.6288803254825717,false,true,false
1666,"akɔ̃plisje","#ak:aku:kuʃ:uʃE:ʃE#","akuʃE",0,0.5757217015939068,false,false,false
1666,"akɔ̃plisje","#al:alɛ:lɛt:ɛtə:təʁ:əʁE:ʁE#","alɛtəʁE",0,0.5454131849280242,false,false,false
1666,"akɔ̃plisje","#ak:aku:kuʃ:uʃə:ʃəʁ:əʁE:ʁE#","akuʃəʁE",0,0.4977349242529046,false,false,false
1666,"akɔ̃plisje","#al:alt:ltɛ:tɛʁ:ɛʁ#","altɛʁ",0,0.31283191467714194,false,false,false
1667,"akɔʁdje","#al:alE:lEʃ:EʃE:ʃE#","alEʃE",0,0.859023560028738,true,true,false
1667,"akɔʁdje","#ab:aby:byz:yzə:zəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abyzəʁɔ̃",0,0.5234482581664531,false,false,false
1667,"akɔʁdje","#ab:aby:byz:yzə:zəʁ:əʁE:ʁE#","abyzəʁE",0,0.3566914289240915,false,false,false
1667,"akɔʁdje","#ab:abu:bul:ul#","abul",0,0.21059562784219069,false,false,false
1668,"akuʃje",,,,,,,
1669,"akutymje","#al:alɛ:lɛg:ɛg#","alɛg",0,0.6036120440975583,true,false,false
1669,"akutymje","#al:alE:lEg:EgE:gE#","alEgE",0,0.48534677451337405,false,true,false
1670,"akʁOʃje","#aj:aj#","aj",0,0.3568992564229304,true,false,false
1671,"akʁwasje",,,,,,,
1672,"akØje",,,,,,,
1673,"akymylje","#al:alw:lwE:wE#","alwE",0,0.906045519122392,true,true,false
1673,"akymylje","#al:alu:lu#","alu",0,0.6406620096824434,false,false,false
1673,"akymylje","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","aʃɛtəʁɔ̃",0,0.5826879527341979,false,false,false
1673,"akymylje","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁE:ʁE#","aʃɛtəʁE",0,0.5742550777776861,false,false,false
1674,"akyzje","#al:aly:lym:ym#","alym",0,0.8337155495882441,true,false,false
1675,"aʃalje",,,,,,,
1676,"aʃaʁnje",,,,,,,
1677,"aʃəminje","#al:alt:ltɛ:tɛʁ:ɛʁn:ʁnE:nE#","altɛʁnE",0,0.7568941832126619,true,true,false
1677,"aʃəminje","#al:alt:ltɛ:tɛʁ:ɛʁn:ʁn#","altɛʁn",0,0.7306651847130823,false,false,false
1677,"aʃəminje","#al:alt:ltɛ:tɛʁ:ɛʁn:ʁnə:nəʁ:əʁE:ʁE#","altɛʁnəʁE",0,0.6758371787446817,false,false,false
1677,"aʃəminje","#ag:agʁ:gʁE:ʁEm:Emɑ:mɑ̃:ɑ̃t:̃t#","agʁEmɑ̃t",0,0.5739486029786615,false,false,false
1677,"aʃəminje","#aʒ:aʒɑ:ʒɑ̃:ɑ̃s:̃s#","aʒɑ̃s",0,0.5511017737393751,false,false,false
1678,"aʃətje",,,,,,,
1679,"aʃəvje","#am:ama:maʁ:aʁ#","amaʁ",0,0.8890289453401126,true,false,false
1679,"aʃəvje","#ak:akɔ:kɔs:ɔst:st#","akɔst",0,0.6657087668265392,false,false,false
1680,"akEʁje",,,,,,,
1681,"akjEsje","#ɑ̃:ɑ̃b:̃bi:bis:isj:sjɔ:jɔn:ɔn#","ɑ̃bisjɔn",0,0.6251054611945376,true,false,false
1681,"akjEsje","#ad:adʒ:dʒy:ʒyʁ:yʁ#","adʒyʁ",0,0.44883111183907515,false,false,false
1681,"akjEsje","#ab:abʒ:bʒy:ʒyʁ:yʁ#","abʒyʁ",0,0.43495302838278477,false,false,false
1682,"akitje",,,,,,,
1683,"aktivje",,,,,,,
1684,"aktɥalizje",,,,,,,
1685,"adaptje",,,,,,,
1686,"adisjOnje",,,,,,,
1687,"adEʁje",,,,,,,
1688,"admEtje","#ab:abɔ:bɔ̃:ɔ̃d:̃d#","abɔ̃d",0,0.6225763507387789,true,false,false
1689,"administʁije","#ab:abɔ:bɔn:ɔnə:nəʁ:əʁE:ʁE#","abɔnəʁE",0,0.8793049450782499,true,true,false
1690,"admiʁje","#ab:abɔ:bɔʁ:ɔʁd:ʁdə:dəʁ:əʁE:ʁE#","abɔʁdəʁE",0,0.9175638309008275,true,true,false
1690,"admiʁje","#ab:abɔ:bɔʁ:ɔʁd:ʁd#","abɔʁd",0,0.728430431480836,false,false,false
1691,"adOnje",,,,,,,
1692,"adOptje",,,,,,,
1693,"adOʁje",,,,,,,
1694,"adʁEsje",,,,,,,
1695,"adylje","#ab:abʁ:bʁɔ:ʁɔʒ:ɔʒə:ʒəʁ:əʁE:ʁE#","abʁɔʒəʁE",0,0.7268319780007388,true,true,false
1696,"afEblisje",,,,,,,
1697,"afɛktje","#ap:aps:psɔ:sɔʁ:ɔʁb:ʁbə:bəʁ:əʁE:ʁE#","apsɔʁbəʁE",0,0.8042995514008042,true,true,false
1698,"afEksjOnje",,,,,,,
1699,"afiʃje",,,,,,,
1700,"afilje","#ab:aby:byz:yzə:zəʁ:əʁE:ʁE#","abyzəʁE",0,0.8695570686502798,true,true,false
1701,"afinje","#ak:aka:kab:abl:blə:ləʁ:əʁE:ʁE#","akabləʁE",0,0.5693399581032809,true,true,false
1701,"afinje","#ag:agʁ:gʁɛ:ʁɛs:ɛsə:səʁ:əʁE:ʁE#","agʁɛsəʁE",0,0.48772666194004977,false,false,false
1701,"afinje","#af:afy:fyb:ybl:blə:ləʁ:əʁE:ʁE#","afybləʁE",0,0.4840622664491994,false,false,false
1701,"afinje","#aʃ:aʃa:ʃaʁ:aʁn:ʁn#","aʃaʁn",0,0.28392251571240734,false,false,false
1702,"afiʁmje",,,,,,,
1703,"afliʒje","#ak:aks:ksE:sEl:Elɛ:lɛʁ:ɛʁə:ʁəʁ:əʁE:ʁE#","aksElɛʁəʁE",0,0.6450417392681855,true,true,false
1703,"afliʒje","#aʃ:aʃɔ:ʃɔp:ɔp#","aʃɔp",0,0.3600277475537603,false,false,false
1703,"afliʒje","#al:alf:lfa:fab:abE:bEt:Eti:tiz:iz#","alfabEtiz",0,0.34703963870111965,false,false,false
1704,"afʁɔ̃tje",,,,,,,
1705,"afyblije","#ak:aks:ksɛ:sɛp:ɛpt:ptə:təʁ:əʁE:ʁE#","aksɛptəʁE",0,0.9005911240219662,true,true,false
1706,"agasje",,,,,,,
1707,"aʒisje","#ak:akɔ:kɔl:ɔlə:ləʁ:əʁE:ʁE#","akɔləʁE",0,0.6906791490279345,true,true,false
1708,"aʒitje",,,,,,,
1709,"agʁɑ̃disje",,,,,,,
1710,"agʁEsje","#ak:akɔ:kɔʁ:ɔʁd:ʁdə:dəʁ:əʁE:ʁE#","akɔʁdəʁE",0,0.8859233770278029,true,true,false
1711,"Edje","#ak:aku:kuʃ:uʃ#","akuʃ",0,0.536300070900618,true,false,false
1712,"aje",,,,,,,
1713,"Emje","#ak:aku:kut:uty:tym:ymə:məʁ:əʁE:ʁE#","akutyməʁE",0,0.7034324458984674,true,true,false
1714,"aʒutje",,,,,,,
1715,"aʒystje",,,,,,,
1716,"alaʁmje","#ak:akœ:kœj:œjə:jəʁ:əʁE:ʁE#","akœjəʁE",0,0.8725839418882818,true,true,false
1717,"alɛʁtje",,,,,,,
1718,"aliɲe","#ak:aky:kyz:yzə:zəʁ:əʁE:ʁE#","akyzəʁE",0,0.8566868404066752,true,true,false
1719,"alimɑ̃tje","#aʃ:aʃa:ʃal:al#","aʃal",0,0.9895615638106569,true,false,false
1719,"alimɑ̃tje","#aʃ:aʃa:ʃal:alə:ləʁ:əʁE:ʁE#","aʃaləʁE",0,0.9700438641770316,false,true,false
1719,"alimɑ̃tje","#aʃ:aʃa:ʃal:alE:lE#","aʃalE",0,0.9652560430708189,false,false,false
1719,"alimɑ̃tje","#aʃ:aʃa:ʃal:ala:la#","aʃala",0,0.9639363721605647,false,false,false
1719,"alimɑ̃tje","#aʃ:aʃa:ʃal:ala:las:as#","aʃalas",0,0.9531228898204555,false,false,false
1720,"alEtje",,,,,,,
1721,"alEgje","#aʃ:aʃə:ʃəm:əmi:min:inə:nəʁ:əʁE:ʁE#","aʃəminəʁE",0,0.6322754221649317,true,true,false
1721,"alEgje","#aʃ:aʃə:ʃəm:əmi:min:in#","aʃəmin",0,0.5155858316185546,false,false,false
1721,"alEgje","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁE:ʁE#","adʁɛsəʁE",0,0.41865210219259613,false,false,false
1721,"alEgje","#Eg:Egɥ:gɥi:ɥij:ij#","Egɥij",0,0.4074406633561752,false,false,false
1722,"alje","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁE:ʁE#","aʃɛtəʁE",0,0.9188549311468408,true,true,false
1722,"alje","#aʃ:aʃɛ:ʃɛt:ɛt#","aʃɛt",0,0.8159968651414605,false,false,false
1722,"alje","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁa:ʁa#","aʃɛtəʁa",0,0.7901068852766703,false,false,false
1722,"alje","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁɔ:ʁɔ̃:ɔ̃#","aʃɛtəʁɔ̃",0,0.6000125715370188,false,false,false
1723,"alje",,,,,,,
1724,"alɔ̃ʒje",,,,,,,
1725,"alymje",,,,,,,
1726,"altEʁje",,,,,,,
1727,"altɛʁnje",,,,,,,
1728,"amasje",,,,,,,
1729,"ɑ̃bisjOnje",,,,,,,
1730,"abEsE",,,,,,,
1731,"abɑ̃dOnE",,,,,,,
1732,"abatE",,,,,,,
1733,"abdikE","#ab:abɔ:bɔn:ɔnə:nəʁ:əʁE:ʁE#","abɔnəʁE",0,0.6678214378642153,true,false,false
1733,"abdikE","#ab:abɔ:bɔn:ɔn#","abɔn",0,0.5799967151494518,false,false,false
1733,"abdikE","#ab:abO:bOl:Oli:lis:is#","abOlis",0,0.52812895929446,false,false,false
1734,"abOʁE","#ad:adɔ:dɔʁ:ɔʁə:ʁəʁ:əʁE:ʁE#","adɔʁəʁE",0,0.8843624221887175,true,true,false
1734,"abOʁE","#ad:adɔ:dɔʁ:ɔʁ#","adɔʁ",0,0.7426898080977228,false,false,false
1735,"abimE",,,,,,,
1736,"abʒyʁE","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁE:ʁE#","adʁɛsəʁE",0,0.8934658542115147,true,true,false
1736,"abʒyʁE","#ak:akɔ:kɔʁ:ɔʁd:ʁdə:dəʁ:əʁE:ʁE#","akɔʁdəʁE",0,0.8885234546463758,false,false,false
1736,"abʒyʁE","#ak:akɔ:kɔʁ:ɔʁd:ʁdə:dəʁ:əʁa:ʁa#","akɔʁdəʁa",0,0.8060298278460114,false,false,false
1736,"abʒyʁE","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁa:ʁa#","adʁɛsəʁa",0,0.7866551233802246,false,false,false
1737,"abOlisE","#aj:aj#","aj",0,0.5595974005897026,true,false,false
1737,"abOlisE","#ag:agʁ:gʁE:ʁE#","agʁE",0,0.3474242318617436,false,false,false
1738,"abOminE","#af:afi:fiʃ:iʃə:ʃəʁ:əʁE:ʁE#","afiʃəʁE",0,0.845557238313998,true,true,false
1739,"abɔ̃dE",,,,,,,
1740,"abOnE",,,,,,,
1741,"abɔʁdE",,,,,,,
1742,"abutisE","#ag:aga:gas:asə:səʁ:əʁE:ʁE#","agasəʁE",0,0.7084658276365435,true,true,false
1742,"abutisE","#ag:aga:gas:asə:səʁ:əʁa:ʁa#","agasəʁa",0,0.660725769226454,false,false,false
1742,"abutisE","#ag:agʁ:gʁɛ:ʁɛs:ɛsə:səʁ:əʁE:ʁE#","agʁɛsəʁE",0,0.49133537233181596,false,false,false
1742,"abutisE","#af:afy:fyb:ybl:bl#","afybl",0,0.376179503723673,false,false,false
1743,"abwajE","#aʒ:aʒə:ʒən:ənu:nuj:ujə:jəʁ:əʁE:ʁE#","aʒənujəʁE",0,0.8982908768688913,true,true,false
1744,"abʁEʒE",,,,,,,
1745,"abʁØvE",,,,,,,
1746,"abʁitE",,,,,,,
1747,"abʁOʒE",,,,,,,
1748,"abʁytisE",,,,,,,
1749,"apsɑ̃tE","#ag:agʁ:gʁɛ:ʁɛs:ɛsə:səʁ:əʁE:ʁE#","agʁɛsəʁE",0,0.727988442718565,true,true,false
1749,"apsɑ̃tE","#af:afi:fiʁ:iʁm:ʁm#","afiʁm",0,0.3504307731961788,false,false,false
1750,"apsɔʁbE","#Eg:Egɥ:gɥi:ɥij:ijə:jəʁ:əʁE:ʁE#","EgɥijəʁE",0,0.6249322498446361,true,true,false
1750,"apsɔʁbE","#Eg:Egɥ:gɥi:ɥij:ijə:jəʁ:əʁɔ:ʁɔ̃:ɔ̃#","Egɥijəʁɔ̃",0,0.4732185369479904,false,false,false
1750,"apsɔʁbE","#ag:agʁ:gʁE:ʁEm:Emɑ:mɑ̃:ɑ̃t:̃t#","agʁEmɑ̃t",0,0.13206672680535425,false,false,false
1751,"apsɔlvE","#ɛm:ɛmə:məʁ:əʁE:ʁE#","ɛməʁE",0,0.8969385627764604,true,true,false
1751,"apsɔlvE","#ad:adɔ:dɔʁ:ɔʁ#","adɔʁ",0,0.7249664867820936,false,false,false
1751,"apsɔlvE","#ɛm:ɛm#","ɛm",0,0.7197318005165493,false,false,false
1752,"apstənE","#aʒ:aʒu:ʒut:utə:təʁ:əʁE:ʁE#","aʒutəʁE",0,0.8154529303711255,true,true,false
1752,"apstənE","#ab:abɔ:bɔʁ:ɔʁ#","abɔʁ",0,0.7310007894225414,false,false,false
1752,"apstənE","#af:afi:fiʁ:iʁm:ʁm#","afiʁm",0,0.5651565363699823,false,false,false
1753,"abyzE",,,,,,,
1754,"akablE","#al:alɛ:lɛʁ:ɛʁt:ʁtə:təʁ:əʁE:ʁE#","alɛʁtəʁE",0,0.7458653974444027,true,true,false
1755,"akapaʁE",,,,,,,
1756,"aksEdE","#al:alɛ:lɛt:ɛtə:təʁ:əʁE:ʁE#","alɛtəʁE",0,0.8454189821728781,true,true,false
1756,"aksEdE","#al:alɛ:lɛt:ɛt#","alɛt",0,0.6479371391097082,false,false,false
1756,"aksEdE","#ak:aku:kuʃ:uʃ#","akuʃ",0,0.5157080135568839,false,false,false
1757,"aksElEʁE",,,,,,,
1758,"aksɑ̃tɥE",,,,,,,
1759,"aksɛptE","#iʁ:iʁE:ʁE#","iʁE",0,0.8941279791362458,true,true,false
1759,"aksɛptE","#ad:adɔ:dɔʁ:ɔʁ#","adɔʁ",0,0.7207380830302421,false,false,false
1759,"aksɛptE","#aj:aj#","aj",0,0.6743005075846346,false,false,false
1760,"aklamE","#aʒ:aʒw:ʒwɛ:wɛ̃:ɛ̃t:̃t#","aʒwɛ̃t",0,0.47799106354237036,true,false,false
1761,"aklimatE",,,,,,,
1762,"akOlE",,,,,,,
1763,"akOmOdE",,,,,,,
1764,"akɔ̃paɲE",,,,,,,
1765,"akɔ̃plisE",,,,,,,
1766,"akɔʁdE",,,,,,,
1767,"akɔstE","#ab:abɑ:bɑ̃:ɑ̃d:̃dɔ:dɔn:ɔn#","abɑ̃dɔn",0,0.4319599063056975,true,false,false
1768,"akuʃE","#ab:abi:bim:imə:məʁ:əʁa:ʁa#","abiməʁa",0,0.5444992149874526,true,true,false
1769,"akudE",,,,,,,
1770,"akuplE","#ab:abu:but:uti:tis:is#","abutis",0,0.32230460965769187,true,false,false
1770,"akuplE","#ag:agO:gOn:Oni:ni#","agOni",0,0.239782314233081,false,false,false
1771,"akuʁE","#aʃ:aʃɔ:ʃɔp:ɔp#","aʃɔp",0,0.369234332629436,true,false,false
1771,"akuʁE","#aʃ:aʃɛ:ʃɛt:ɛt#","aʃɛt",0,0.36132554745129514,false,false,false
1772,"akutymE",,,,,,,
1773,"akʁEditE",,,,,,,
1774,"akʁOʃE",,,,,,,
1775,"akʁwasE",,,,,,,
1776,"akʁupisE",,,,,,,
1777,"akØjE",,,,,,,
1778,"akylE",,,,,,,
1779,"akymylE",,,,,,,
1780,"akyzE",,,,,,,
1781,"aʃalE","#ab:abɔ:bɔ̃:ɔ̃d:̃d#","abɔ̃d",0,0.37408729002083085,true,false,false
1782,"aʃaʁnE",,,,,,,
1783,"aʃəminE","#aʃ:aʃa:ʃal:al#","aʃal",0,0.9895615638106569,true,false,false
1783,"aʃəminE","#aʃ:aʃa:ʃal:alə:ləʁ:əʁE:ʁE#","aʃaləʁE",0,0.9700438641770316,false,false,false
1783,"aʃəminE","#aʃ:aʃa:ʃal:alE:lE#","aʃalE",0,0.9652560430708189,false,false,false
1783,"aʃəminE","#aʃ:aʃa:ʃal:ala:la#","aʃala",0,0.9639363721605647,false,false,false
1783,"aʃəminE","#aʃ:aʃa:ʃal:ala:las:as#","aʃalas",0,0.9531228898204555,false,false,false
1784,"aʃətE","#aʃ:aʃɛ:ʃɛt:ɛtə:təʁ:əʁa:ʁa#","aʃɛtəʁa",0,0.6731832340139232,true,true,false
1784,"aʃətE","#aʃ:aʃɛ:ʃɛt:ɛt#","aʃɛt",0,0.5627032892352539,false,false,false
1785,"aʃəvE",,,,,,,
1786,"aʃOpE","#ak:akt:kti:tiv:ivə:vəʁ:əʁa:ʁa#","aktivəʁa",0,0.7067605395752985,true,true,false
1786,"aʃOpE","#ak:akt:kti:tiv:ivə:vəʁ:əʁE:ʁE#","aktivəʁE",0,0.5642121672628831,false,false,false
1787,"akOkinE",,,,,,,
1788,"akEʁE","#aʃ:aʃɛ:ʃɛt:ɛt#","aʃɛt",0,0.33334696371443445,true,false,false
1789,"akjEsE",,,,,,,
1790,"akitE",,,,,,,
1791,"aksjOnE","#ad:adO:dOp:Opt:pt#","adOpt",0,0.4303637764622403,true,false,false
1792,"aktivE",,,,,,,
1793,"aktɥalizE",,,,,,,
1794,"adaptE","#ad:adʁ:dʁɛ:ʁɛs:ɛsə:səʁ:əʁa:ʁa#","adʁɛsəʁa",0,0.6704976462820356,true,true,false
1794,"adaptE","#ad:adʁ:dʁɛ:ʁɛs:ɛs#","adʁɛs",0,0.561741772955187,false,false,false
1795,"adisjOnE","#af:afi:fiʃ:iʃə:ʃəʁ:əʁa:ʁa#","afiʃəʁa",0,0.738761621138262,true,true,false
1795,"adisjOnE","#af:afi:fiʃ:iʃ#","afiʃ",0,0.5610253893471834,false,false,false
1796,"adEʁE",,,,,,,
1797,"adʒwaɲE",,,,,,,
1798,"adʒyʒE",,,,,,,
1799,"adʒyʁE","#aj:aj#","aj",0,0.4533443598580153,true,false,false
1800,"admEtE",,,,,,,
1801,"administʁE",,,,,,,
1802,"admiʁE","#ak:akɔ:kɔl:ɔlə:ləʁ:əʁa:ʁa#","akɔləʁa",0,0.532777905390475,true,false,true
1802,"admiʁE","#al:aly:lyn:yni:ni#","alyni",0,0.5277056681749842,false,false,false
1802,"admiʁE","#ak:akɔ:kɔl:ɔlə:ləʁ:əʁE:ʁE#","akɔləʁE",0,0.4222154789917454,false,false,false
1802,"admiʁE","#af:afi:fiʁ:iʁm:ʁm#","afiʁm",0,0.22530638921932974,false,false,false
1803,"admOnɛstE",,,,,,,
1804,"adOnE","#ad:adO:dOp:Opt:pt#","adOpt",0,0.4599961303819357,true,false,false
1804,"adOnE","#ɑ̃:ɑ̃b:̃bi:bis:isj:sjɔ:jɔn:ɔn#","ɑ̃bisjɔn",0,0.4425981424552454,false,false,false
1805,"adOptE",,,,,,,
1806,"adOʁE","#af:afi:fiʁ:iʁm:ʁm#","afiʁm",0,0.3695507840842224,true,false,false
1807,"adosE",,,,,,,
1808,"adubE","#aj:aj#","aj",0,0.5473157026900354,true,false,false
1809,"adusisE",,,,,,,
1810,"adʁEsE",,,,,,,
1811,"adylE","#ab:abɛ:bɛs:ɛsə:səʁ:əʁa:ʁa#","abɛsəʁa",0,0.8691443453559036,true,true,false
1811,"adylE","#ab:abɛ:bɛs:ɛs#","abɛs",0,0.8391703322812977,false,false,false
1811,"adylE","#ab:abɛ:bɛs:ɛsə:səʁ:əʁE:ʁE#","abɛsəʁE",0,0.7762179347630015,false,false,false
1811,"adylE","#ab:abɛ:bɛs:ɛsə:səʁ:əʁɔ:ʁɔ̃:ɔ̃#","abɛsəʁɔ̃",0,0.7370942716596577,false,false,false
1812,"advənE",,,,,,,
1813,"aEʁE",,,,,,,
1814,"afabylE","#ab:abd:bdi:dik:ikə:kəʁ:əʁa:ʁa#","abdikəʁa",0,0.811418650626482,true,true,false
1814,"afabylE","#ab:abd:bdi:dik:ik#","abdik",0,0.8017914546578101,false,false,false
1814,"afabylE","#ad:adu:dub:ub#","adub",0,0.6644824929544371,false,false,false
1814,"afabylE","#ab:abd:bdi:dik:ikə:kəʁ:əʁE:ʁE#","abdikəʁE",0,0.6569728193285572,false,false,false
1814,"afabylE","#ab:abʒ:bʒy:ʒyʁ:yʁ#","abʒyʁ",0,0.6235010465499095,false,false,false
1814,"afabylE","#ab:abd:bdi:dik:ikə:kəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abdikəʁɔ̃",0,0.6057555151855873,false,false,false
1815,"afadisE",,,,,,,
1816,"afEblisE",,,,,,,
1817,"afEʁE","#ab:abʒ:bʒy:ʒyʁ:yʁə:ʁəʁ:əʁa:ʁa#","abʒyʁəʁa",0,0.7358877739464591,true,true,false
1817,"afEʁE","#ab:abʒ:bʒy:ʒyʁ:yʁə:ʁəʁ:əʁE:ʁE#","abʒyʁəʁE",0,0.6503126642476279,false,false,false
1817,"afEʁE","#ab:abʒ:bʒy:ʒyʁ:yʁ#","abʒyʁ",0,0.5739298945415501,false,false,false
1817,"afEʁE","#ab:abʒ:bʒy:ʒyʁ:yʁə:ʁəʁ:əʁɔ:ʁɔ̃:ɔ̃#","abʒyʁəʁɔ̃",0,0.5589885200219868,false,false,false
1817,"afEʁE","#ad:adʒ:dʒy:ʒyʁ:yʁə:ʁəʁ:əʁa:ʁa#","adʒyʁəʁa",0,0.4491943567929568,false,false,true
1817,"afEʁE","#ad:adʒ:dʒy:ʒyʁ:yʁə:ʁəʁ:əʁE:ʁE#","adʒyʁəʁE",0,0.33287717449051485,false,false,true
1817,"afEʁE","#ad:adʒ:dʒy:ʒyʁ:yʁ#","adʒyʁ",0,0.33054895435780374,false,false,false
1817,"afEʁE","#ad:adʒ:dʒy:ʒyʁ:yʁə:ʁəʁ:əʁɔ:ʁɔ̃:ɔ̃#","adʒyʁəʁɔ̃",0,0.31482338415933697,false,false,true
